Feijão manteiga cru,Leguminosas Frescas e Secas e Derivados,1330.0 kJ,316.0 kcal,1.4 g,42.6 g,32.0 mg,21.8 g,0.0 mg
Feijão manteiga cozido (demolhado),Leguminosas Frescas e Secas e Derivados,449.0 kJ,107.0 kcal,0.6 g,14.0 g,620.0 mg,7.8 g,0.0 mg
Feijão manteiga burger de feijão frito com azeite,Leguminosas Frescas e Secas e Derivados,708.0 kJ,169.0 kcal,5.3 g,19.8 g,1100.0 mg,8.0 g,46.0 mg
Feijão manteiga burger de feijão frito com óleo de milho,Leguminosas Frescas e Secas e Derivados,708.0 kJ,169.0 kcal,5.3 g,19.8 g,1100.0 mg,8.0 g,46.0 mg
Feijoada com carne de porco,Leguminosas Frescas e Secas e Derivados,784.0 kJ,187.0 kcal,7.2 g,13.3 g,1000.0 mg,13.6 g,25.0 mg
Feijoada com carne de porco e de vaca,Leguminosas Frescas e Secas e Derivados,797.0 kJ,190.0 kcal,7.5 g,13.3 g,1000.0 mg,13.7 g,26.0 mg
Grão-de-bico cru,Leguminosas Frescas e Secas e Derivados,1490.0 kJ,354.0 kcal,5.0 g,51.4 g,15.0 mg,19.0 g,0.0 mg
Grão-de-bico cozido (demolhado),Leguminosas Frescas e Secas e Derivados,545.0 kJ,130.0 kcal,2.1 g,16.7 g,600.0 mg,8.4 g,0.0 mg
Lentilhas secas cruas,Leguminosas Frescas e Secas e Derivados,1360.0 kJ,321.0 kcal,0.7 g,47.6 g,30.0 mg,25.2 g,0.0 mg
Lentilhas secas cozidas,Leguminosas Frescas e Secas e Derivados,485.0 kJ,115.0 kcal,0.3 g,16.7 g,400.0 mg,9.1 g,0.0 mg
Soja grão seco cru,Leguminosas Frescas e Secas e Derivados,1700.0 kJ,407.0 kcal,19.3 g,18.3 g,10.0 mg,32.8 g,0.0 mg
Soja cozida sem sal,Leguminosas Frescas e Secas e Derivados,630.0 kJ,151.0 kcal,7.5 g,5.6 g,2.5 mg,12.5 g,0.0 mg
Soja farinha com baixo teor de gordura,Leguminosas Frescas e Secas e Derivados,1320.0 kJ,314.0 kcal,2.6 g,21.8 g,32.0 mg,44.0 g,0.0 mg
Bebida à base de soja com açúcar com cálcio sal e aromas,Leguminosas Frescas e Secas e Derivados,220.0 kJ,52.0 kcal,2.1 g,4.2 g,420.0 mg,3.6 g,0.0 mg
Bebida à base de soja com açúcar sal e aromas,Leguminosas Frescas e Secas e Derivados,257.0 kJ,61.0 kcal,2.2 g,6.4 g,200.0 mg,3.8 g,0.0 mg
Bebida à base de soja natural sem açúcar e sem sal,Leguminosas Frescas e Secas e Derivados,154.0 kJ,37.0 kcal,2.2 g,0.4 g,75.0 mg,3.7 g,0.0 mg
Tofu simples,Leguminosas Frescas e Secas e Derivados,322.0 kJ,77.0 kcal,4.4 g,0.7 g,15.0 mg,8.5 g,0.0 mg
Tofu frito com azeite,Leguminosas Frescas e Secas e Derivados,451.0 kJ,108.0 kcal,7.6 g,1.1 g,650.0 mg,8.7 g,0.0 mg
Tofu frito com óleo de milho,Leguminosas Frescas e Secas e Derivados,451.0 kJ,108.0 kcal,7.6 g,1.1 g,650.0 mg,8.7 g,0.0 mg
Tremoço cozido e salgado,Leguminosas Frescas e Secas e Derivados,528.0 kJ,126.0 kcal,2.4 g,7.2 g,2280.0 mg,16.4 g,0.0 mg
Arroz carolino branqueado cru,Cereais e Derivados,1520.0 kJ,357.0 kcal,0.5 g,79.6 g,15.0 mg,7.4 g,0.0 mg
Arroz comum cru,Cereais e Derivados,1470.0 kJ,347.0 kcal,0.4 g,78.1 g,15.0 mg,6.7 g,0.0 mg
Arroz cozido simples,Cereais e Derivados,532.0 kJ,125.0 kcal,0.2 g,28.0 g,750.0 mg,2.5 g,0.0 mg
Arroz integral cru,Cereais e Derivados,1490.0 kJ,351.0 kcal,2.5 g,71.6 g,7.5 mg,8.6 g,0.0 mg
Arroz de cenoura com azeite,Cereais e Derivados,532.0 kJ,127.0 kcal,4.2 g,19.9 g,680.0 mg,1.8 g,0.0 mg
Arroz de manteiga,Cereais e Derivados,1110.0 kJ,264.0 kcal,7.7 g,44.4 g,920.0 mg,3.8 g,21.0 mg
Arroz de peixe,Cereais e Derivados,525.0 kJ,125.0 kcal,3.7 g,15.5 g,600.0 mg,7.0 g,8.0 mg
Arroz de polvo com azeite,Cereais e Derivados,532.0 kJ,127.0 kcal,4.6 g,10.9 g,550.0 mg,10.2 g,42.0 mg
Arroz de tomate com azeite,Cereais e Derivados,541.0 kJ,129.0 kcal,4.2 g,20.1 g,650.0 mg,2.0 g,0.0 mg
Arroz de tomate com margarina,Cereais e Derivados,513.0 kJ,122.0 kcal,3.4 g,20.2 g,750.0 mg,2.0 g,0.0 mg
Arroz de frango,Cereais e Derivados,860.0 kJ,205.0 kcal,7.6 g,25.2 g,880.0 mg,8.4 g,31.0 mg
Milho grão seco cru,Cereais e Derivados,1560.0 kJ,368.0 kcal,4.9 g,70.3 g,35.0 mg,9.3 g,0.0 mg
Milho amido (pó),Cereais e Derivados,1550.0 kJ,364.0 kcal,0.2 g,90.2 g,140.0 mg,0.4 g,0.0 mg
Farinha de centeio tipo 70,Cereais e Derivados,1540.0 kJ,364.0 kcal,1.1 g,78.5 g,2.5 mg,6.6 g,0.0 mg
Farinha de centeio tipo 85,Cereais e Derivados,1590.0 kJ,375.0 kcal,1.3 g,76.0 g,2.5 mg,9.0 g,0.0 mg
Farinha de milho tipo 70,Cereais e Derivados,1520.0 kJ,359.0 kcal,2.2 g,75.3 g,2.5 mg,8.3 g,0.0 mg
Farinha de trigo tipo 55,Cereais e Derivados,1460.0 kJ,344.0 kcal,1.1 g,74.3 g,7.5 mg,7.8 g,0.0 mg
Farinha de trigo tipo 150,Cereais e Derivados,1490.0 kJ,352.0 kcal,1.8 g,73.0 g,7.5 mg,9.1 g,0.0 mg
Farinha de trigo integral,Cereais e Derivados,1430.0 kJ,338.0 kcal,2.4 g,65.2 g,7.5 mg,9.6 g,0.0 mg
Esparguete cru,Cereais e Derivados,1530.0 kJ,360.0 kcal,1.9 g,71.1 g,12.0 mg,12.1 g,0.0 mg
Esparguete cozido,Cereais e Derivados,430.0 kJ,102.0 kcal,0.6 g,19.9 g,600.0 mg,3.4 g,0.0 mg
Esparguete estufado com cenoura e azeite,Cereais e Derivados,509.0 kJ,121.0 kcal,3.9 g,17.6 g,600.0 mg,3.0 g,0.0 mg
Esparguete estufado com cenoura e margarina,Cereais e Derivados,483.0 kJ,115.0 kcal,3.2 g,17.6 g,700.0 mg,3.0 g,0.0 mg
Massa miúda crua,Cereais e Derivados,1510.0 kJ,356.0 kcal,1.8 g,70.0 g,12.0 mg,12.4 g,0.0 mg
Massa com ovo crua,Cereais e Derivados,1520.0 kJ,360.0 kcal,3.1 g,67.6 g,48.0 mg,13.9 g,79.0 mg
Massa com ovo cozida,Cereais e Derivados,301.0 kJ,71.0 kcal,0.6 g,13.3 g,400.0 mg,2.8 g,16.0 mg
Massa para lasanha crua,Cereais e Derivados,1520.0 kJ,359.0 kcal,2.1 g,71.4 g,28.0 mg,12.0 g,0.0 mg
Massa para lasanha cozida,Cereais e Derivados,486.0 kJ,115.0 kcal,0.7 g,22.6 g,600.0 mg,4.0 g,0.0 mg
Pizza de queijo e tomate,Cereais e Derivados,1140.0 kJ,271.0 kcal,10.1 g,33.2 g,1000.0 mg,10.5 g,15.0 mg
Pizza de queijo tomate e fiambre,Cereais e Derivados,1180.0 kJ,281.0 kcal,12.5 g,29.2 g,1450.0 mg,11.7 g,22.0 mg
Quiche lorraine,Cereais e Derivados,1560.0 kJ,374.0 kcal,24.5 g,23.5 g,1320.0 mg,14.4 g,134.0 mg
Massa quebrada para quiche,Cereais e Derivados,2080.0 kJ,498.0 kcal,29.2 g,52.4 g,1200.0 mg,5.5 g,41.0 mg
Pão de centeio,Cereais e Derivados,1140.0 kJ,268.0 kcal,0.8 g,56.4 g,1300.0 mg,5.9 g,0.0 mg
Pão de centeio integral,Cereais e Derivados,968.0 kJ,229.0 kcal,2.1 g,41.3 g,550.0 mg,7.7 g,0.0 mg
Pão de milho,Cereais e Derivados,796.0 kJ,188.0 kcal,1.2 g,37.2 g,700.0 mg,5.3 g,0.0 mg
Pão de mistura de trigo e centeio,Cereais e Derivados,1150.0 kJ,272.0 kcal,1.4 g,53.8 g,1450.0 mg,9.0 g,0.0 mg
Pão de trigo,Cereais e Derivados,1230.0 kJ,290.0 kcal,2.2 g,57.3 g,1520.0 mg,8.4 g,0.0 mg
Pão de trigo integral,Cereais e Derivados,978.0 kJ,232.0 kcal,3.0 g,39.9 g,1250.0 mg,7.6 g,0.0 mg
Pão de trigo integral com sementes de sésamo,Cereais e Derivados,1080.0 kJ,256.0 kcal,4.0 g,43.2 g,140.0 mg,7.7 g,0.0 mg
Pão de trigo integral com soja,Cereais e Derivados,982.0 kJ,233.0 kcal,2.8 g,38.2 g,500.0 mg,9.4 g,0.0 mg
Pão de trigo integral com passas,Cereais e Derivados,1040.0 kJ,247.0 kcal,2.6 g,44.0 g,230.0 mg,7.4 g,0.0 mg
Pão de forma de trigo com passas,Cereais e Derivados,1230.0 kJ,291.0 kcal,2.0 g,58.3 g,720.0 mg,8.3 g,0.0 mg
Pão de forma de trigo enriquecido,Cereais e Derivados,1200.0 kJ,284.0 kcal,2.7 g,54.5 g,1000.0 mg,8.7 g,0.0 mg
Pão do coração (trigo),Cereais e Derivados,1050.0 kJ,248.0 kcal,1.2 g,51.0 g,200.0 mg,7.0 g,0.0 mg
Pão de leite (trigo),Cereais e Derivados,1100.0 kJ,258.0 kcal,1.9 g,51.4 g,1100.0 mg,7.7 g,0.0 mg
Tosta de trigo simples,Cereais e Derivados,1600.0 kJ,379.0 kcal,3.8 g,72.7 g,1080.0 mg,11.3 g,0.0 mg
Tosta de trigo integral,Cereais e Derivados,1570.0 kJ,373.0 kcal,5.1 g,62.6 g,1080.0 mg,15.4 g,0.0 mg
Tosta de trigo sem sal,Cereais e Derivados,1600.0 kJ,379.0 kcal,3.8 g,72.7 g,70.0 mg,11.3 g,0.0 mg
Gressino,Cereais e Derivados,1670.0 kJ,396.0 kcal,8.7 g,67.0 g,780.0 mg,10.7 g,6.0 mg
Pão ralado,Cereais e Derivados,1520.0 kJ,359.0 kcal,2.3 g,71.6 g,1080.0 mg,11.2 g,0.0 mg
Biscoitos de trigo integral tipo Weetabix,Cereais e Derivados,1540.0 kJ,364.0 kcal,2.0 g,71.5 g,920.0 mg,10.7 g,0.0 mg
Farelo de trigo tipo All-Bran,Cereais e Derivados,1300.0 kJ,310.0 kcal,3.4 g,39.8 g,3700.0 mg,15.1 g,0.0 mg
Farinha láctea tipo Cerelac (com farinha de trigo),Cereais e Derivados,1760.0 kJ,416.0 kcal,9.0 g,68.0 g,400.0 mg,15.0 g,7.0 mg
Farinha láctea 5 frutos tipo Cerelac (com farinha de trigo),Cereais e Derivados,1720.0 kJ,408.0 kcal,9.0 g,65.0 g,250.0 mg,15.0 g,7.0 mg
Farinha láctea maçãs tipo Cerelac (com farinha de trigo),Cereais e Derivados,1740.0 kJ,412.0 kcal,9.0 g,66.0 g,300.0 mg,15.0 g,7.0 mg
Flocos de arroz,Cereais e Derivados,1610.0 kJ,379.0 kcal,1.5 g,83.4 g,1180.0 mg,7.0 g,0.0 mg
Flocos de aveia,Cereais e Derivados,1550.0 kJ,366.0 kcal,5.8 g,61.7 g,10.0 mg,13.5 g,0.0 mg
Flocos de cereais e frutos secos tipo Muesli,Cereais e Derivados,1640.0 kJ,388.0 kcal,6.3 g,69.1 g,580.0 mg,10.4 g,0.0 mg
Flocos de trigo e arroz enriquecidos com vitaminas cálcio e ferro,Cereais e Derivados,1570.0 kJ,372.0 kcal,1.3 g,79.2 g,1500.0 mg,7.5 g,0.0 mg
Flocos de trigo com figos tipo Nestum,Cereais e Derivados,1570.0 kJ,370.0 kcal,1.5 g,76.3 g,1000.0 mg,9.0 g,0.0 mg
Flocos de trigo com mel tipo Nestum,Cereais e Derivados,1630.0 kJ,385.0 kcal,1.0 g,84.6 g,75.0 mg,8.2 g,0.0 mg
Flocos de trigo,Cereais e Derivados,1580.0 kJ,373.0 kcal,2.5 g,69.0 g,28.0 mg,14.0 g,0.0 mg
Flocos de trigo integral tipo All-Bran Flakes,Cereais e Derivados,1470.0 kJ,349.0 kcal,1.9 g,64.2 g,2280.0 mg,10.2 g,0.0 mg
Flocos de milho tipo Corn Flakes,Cereais e Derivados,1580.0 kJ,374.0 kcal,1.1 g,81.1 g,1750.0 mg,7.9 g,0.0 mg
Biscoitos argolas,Cereais e Derivados,1900.0 kJ,451.0 kcal,16.5 g,69.7 g,550.0 mg,5.4 g,102.0 mg
Biscoitos caseiros,Cereais e Derivados,1780.0 kJ,423.0 kcal,11.0 g,73.4 g,220.0 mg,6.7 g,78.0 mg
Biscoitos limão,Cereais e Derivados,1620.0 kJ,382.0 kcal,4.4 g,77.9 g,130.0 mg,6.7 g,61.0 mg
Biscoitos línguas de gato,Cereais e Derivados,1600.0 kJ,377.0 kcal,1.8 g,84.1 g,130.0 mg,5.2 g,4.0 mg
Biscoitos línguas de veado,Cereais e Derivados,1990.0 kJ,474.0 kcal,20.7 g,65.1 g,580.0 mg,5.8 g,86.0 mg
Biscoitos palitos la Reine,Cereais e Derivados,1610.0 kJ,381.0 kcal,7.2 g,66.6 g,200.0 mg,11.5 g,2.0 mg
Bolacha água e sal,Cereais e Derivados,1890.0 kJ,450.0 kcal,17.8 g,61.0 g,1380.0 mg,9.8 g,0.0 mg
Bolacha aveia,Cereais e Derivados,1860.0 kJ,443.0 kcal,18.3 g,57.5 g,3080.0 mg,10.0 g,8.0 mg
Bolacha baunilha,Cereais e Derivados,2350.0 kJ,564.0 kcal,36.4 g,55.3 g,140.0 mg,3.2 g,15.0 mg
Bolacha Belga,Cereais e Derivados,2050.0 kJ,487.0 kcal,19.6 g,70.1 g,140.0 mg,7.1 g,16.0 mg
Bolacha chocolate,Cereais e Derivados,1970.0 kJ,469.0 kcal,19.8 g,65.4 g,230.0 mg,5.7 g,0.0 mg
Bolacha Cream cracker,Cereais e Derivados,1860.0 kJ,442.0 kcal,16.2 g,61.6 g,920.0 mg,10.8 g,0.0 mg
Bolacha integral (trigo),Cereais e Derivados,1890.0 kJ,450.0 kcal,15.6 g,65.6 g,1580.0 mg,8.8 g,0.0 mg
Bolacha manteiga,Cereais e Derivados,2030.0 kJ,483.0 kcal,21.3 g,65.2 g,100.0 mg,6.2 g,81.0 mg
Bolacha Maria,Cereais e Derivados,1840.0 kJ,436.0 kcal,12.2 g,72.0 g,1050.0 mg,8.4 g,30.0 mg
Bolacha torrada,Cereais e Derivados,1840.0 kJ,437.0 kcal,14.4 g,68.5 g,350.0 mg,7.3 g,0.0 mg
Bolo de arroz,Cereais e Derivados,1700.0 kJ,404.0 kcal,14.8 g,62.7 g,380.0 mg,4.4 g,25.0 mg
Bola de Berlim sem creme,Cereais e Derivados,1680.0 kJ,402.0 kcal,21.5 g,43.7 g,720.0 mg,6.8 g,30.0 mg
Bolo de bolacha Maria,Cereais e Derivados,1630.0 kJ,389.0 kcal,20.7 g,46.3 g,780.0 mg,3.9 g,76.0 mg
Bolo de chocolate,Cereais e Derivados,1930.0 kJ,463.0 kcal,26.4 g,47.0 g,1080.0 mg,7.4 g,125.0 mg
Bolo de coco,Cereais e Derivados,1890.0 kJ,454.0 kcal,31.0 g,37.8 g,720.0 mg,4.2 g,87.0 mg
Bolo ferradura,Cereais e Derivados,1480.0 kJ,351.0 kcal,4.1 g,71.6 g,380.0 mg,5.9 g,30.0 mg
Bolo inglês,Cereais e Derivados,1600.0 kJ,380.0 kcal,13.9 g,57.0 g,550.0 mg,5.1 g,113.0 mg
Bolo-Rei,Cereais e Derivados,1710.0 kJ,406.0 kcal,14.9 g,57.4 g,780.0 mg,7.9 g,81.0 mg
Croissant,Cereais e Derivados,1740.0 kJ,416.0 kcal,23.5 g,42.2 g,1100.0 mg,7.6 g,52.0 mg
Donut,Cereais e Derivados,1670.0 kJ,400.0 kcal,21.7 g,43.0 g,580.0 mg,6.6 g,31.0 mg
Donut recheado com doce de fruta,Cereais e Derivados,1460.0 kJ,348.0 kcal,14.5 g,47.0 g,450.0 mg,6.0 g,15.0 mg
Éclair de chocolate,Cereais e Derivados,1570.0 kJ,378.0 kcal,23.8 g,36.5 g,380.0 mg,4.1 g,105.0 mg
Jesuíta,Cereais e Derivados,2160.0 kJ,518.0 kcal,31.2 g,54.0 g,880.0 mg,4.1 g,78.0 mg
Madalena,Cereais e Derivados,1860.0 kJ,443.0 kcal,22.6 g,54.7 g,320.0 mg,4.9 g,77.0 mg
Merengue,Cereais e Derivados,1500.0 kJ,353.0 kcal,0.5 g,83.0 g,240.0 mg,4.1 g,0.0 mg
Pão-de-ló,Cereais e Derivados,1520.0 kJ,361.0 kcal,8.0 g,62.2 g,250.0 mg,9.6 g,214.0 mg
Pastel de feijão,Cereais e Derivados,1360.0 kJ,322.0 kcal,9.4 g,52.0 g,180.0 mg,6.8 g,191.0 mg
Pastel de nata,Cereais e Derivados,1260.0 kJ,299.0 kcal,10.2 g,48.5 g,350.0 mg,2.9 g,72.0 mg
Queque,Cereais e Derivados,1710.0 kJ,408.0 kcal,18.2 g,53.8 g,680.0 mg,6.7 g,162.0 mg
Tarte de maçã,Cereais e Derivados,841.0 kJ,200.0 kcal,8.0 g,29.3 g,300.0 mg,1.8 g,3.0 mg
Tarte de maçã e pêssego,Cereais e Derivados,945.0 kJ,224.0 kcal,6.2 g,36.7 g,140.0 mg,4.4 g,46.0 mg
Torta de chocolate e chantilly,Cereais e Derivados,1540.0 kJ,368.0 kcal,23.9 g,29.6 g,180.0 mg,8.0 g,210.0 mg
Queijada de queijo magro,Cereais e Derivados,1240.0 kJ,292.0 kcal,4.7 g,55.4 g,95.0 mg,6.7 g,98.0 mg
Queijada de requeijão,Cereais e Derivados,1300.0 kJ,311.0 kcal,13.1 g,40.8 g,520.0 mg,7.2 g,166.0 mg
Queijada de queijo fresco,Cereais e Derivados,1270.0 kJ,301.0 kcal,4.7 g,56.7 g,140.0 mg,7.5 g,106.0 mg
Batata crua,Batatas Produtos Hortícolas e Derivados excepto leguminosas,382.0 kJ,90.0 kcal,0.0 g,19.2 g,22.0 mg,2.5 g,0.0 mg
Batata assada com pele sem sal (só a polpa),Batatas Produtos Hortícolas e Derivados excepto leguminosas,382.0 kJ,90.0 kcal,0.0 g,19.2 g,22.0 mg,2.5 g,0.0 mg
Batata assada no forno,Batatas Produtos Hortícolas e Derivados excepto leguminosas,670.0 kJ,159.0 kcal,4.8 g,24.8 g,1350.0 mg,3.2 g,0.0 mg
Batata cozida,Batatas Produtos Hortícolas e Derivados excepto leguminosas,368.0 kJ,87.0 kcal,0.0 g,18.5 g,250.0 mg,2.4 g,0.0 mg
Batata estufada com cebola azeite e óleo alimentar,Batatas Produtos Hortícolas e Derivados excepto leguminosas,406.0 kJ,97.0 kcal,3.1 g,14.5 g,800.0 mg,2.0 g,0.0 mg
Batata frita caseira (em palitos),Batatas Produtos Hortícolas e Derivados excepto leguminosas,951.0 kJ,227.0 kcal,10.8 g,27.6 g,35.0 mg,3.7 g,0.0 mg
Batata frita de pacote (em rodelas),Batatas Produtos Hortícolas e Derivados excepto leguminosas,2260.0 kJ,543.0 kcal,38.1 g,39.0 g,1200.0 mg,5.7 g,0.0 mg
Batata fécula,Batatas Produtos Hortícolas e Derivados excepto leguminosas,1470.0 kJ,345.0 kcal,0.3 g,85.0 g,10.0 mg,0.5 g,0.0 mg
Puré de batata,Batatas Produtos Hortícolas e Derivados excepto leguminosas,528.0 kJ,126.0 kcal,5.2 g,16.8 g,320.0 mg,2.3 g,15.0 mg
Batata doce crua,Batatas Produtos Hortícolas e Derivados excepto leguminosas,520.0 kJ,123.0 kcal,0.0 g,28.3 g,52.0 mg,1.0 g,0.0 mg
Batata doce assada,Batatas Produtos Hortícolas e Derivados excepto leguminosas,522.0 kJ,123.0 kcal,0.0 g,28.3 g,58.0 mg,1.0 g,0.0 mg
Abóbora crua,Batatas Produtos Hortícolas e Derivados excepto leguminosas,47.0 kJ,11.0 kcal,0.2 g,1.7 g,2.5 mg,0.3 g,0.0 mg
Agrião cru,Batatas Produtos Hortícolas e Derivados excepto leguminosas,122.0 kJ,29.0 kcal,0.9 g,0.4 g,120.0 mg,3.4 g,0.0 mg
Aipo cru,Batatas Produtos Hortícolas e Derivados excepto leguminosas,64.0 kJ,15.0 kcal,0.1 g,1.5 g,250.0 mg,1.1 g,0.0 mg
Alcachofra crua,Batatas Produtos Hortícolas e Derivados excepto leguminosas,214.0 kJ,51.0 kcal,0.2 g,6.8 g,210.0 mg,3.0 g,0.0 mg
Alcachofra cozida,Batatas Produtos Hortícolas e Derivados excepto leguminosas,193.0 kJ,46.0 kcal,0.2 g,5.3 g,420.0 mg,3.0 g,0.0 mg
Alface crua,Batatas Produtos Hortícolas e Derivados excepto leguminosas,62.0 kJ,15.0 kcal,0.2 g,0.8 g,7.5 mg,1.8 g,0.0 mg
Alho cru,Batatas Produtos Hortícolas e Derivados excepto leguminosas,303.0 kJ,72.0 kcal,0.6 g,11.3 g,25.0 mg,3.8 g,0.0 mg
Alho em pó,Batatas Produtos Hortícolas e Derivados excepto leguminosas,1310.0 kJ,310.0 kcal,1.2 g,52.3 g,58.0 mg,17.6 g,0.0 mg
Alho francês cru,Batatas Produtos Hortícolas e Derivados excepto leguminosas,110.0 kJ,26.0 kcal,0.3 g,2.9 g,10.0 mg,1.8 g,0.0 mg
Beringela crua,Batatas Produtos Hortícolas e Derivados excepto leguminosas,90.0 kJ,21.0 kcal,0.2 g,2.4 g,7.5 mg,1.1 g,0.0 mg
Beringela grelhada com azeite,Batatas Produtos Hortícolas e Derivados excepto leguminosas,410.0 kJ,99.0 kcal,7.1 g,4.3 g,1050.0 mg,2.0 g,0.0 mg
Beterraba (raiz) crua,Batatas Produtos Hortícolas e Derivados excepto leguminosas,97.0 kJ,23.0 kcal,0.0 g,3.5 g,180.0 mg,1.0 g,0.0 mg
Beterraba (raiz) cozida sem sal,Batatas Produtos Hortícolas e Derivados excepto leguminosas,95.0 kJ,23.0 kcal,0.0 g,3.4 g,140.0 mg,1.0 g,0.0 mg
Brócolos crus,Batatas Produtos Hortícolas e Derivados excepto leguminosas,134.0 kJ,32.0 kcal,0.8 g,1.5 g,20.0 mg,3.4 g,0.0 mg
Brócolos cozidos,Batatas Produtos Hortícolas e Derivados excepto leguminosas,114.0 kJ,27.0 kcal,0.7 g,1.3 g,250.0 mg,2.8 g,0.0 mg
Cebola crua,Batatas Produtos Hortícolas e Derivados excepto leguminosas,86.0 kJ,20.0 kcal,0.2 g,3.1 g,25.0 mg,0.9 g,0.0 mg
Cebola cozida,Batatas Produtos Hortícolas e Derivados excepto leguminosas,76.0 kJ,18.0 kcal,0.2 g,2.4 g,280.0 mg,1.0 g,0.0 mg
Cebola frita com óleo alimentar,Batatas Produtos Hortícolas e Derivados excepto leguminosas,573.0 kJ,138.0 kcal,11.2 g,6.2 g,100.0 mg,1.9 g,0.0 mg
Cenoura crua,Batatas Produtos Hortícolas e Derivados excepto leguminosas,106.0 kJ,25.0 kcal,0.0 g,4.4 g,140.0 mg,0.6 g,0.0 mg
Cenoura cozida,Batatas Produtos Hortícolas e Derivados excepto leguminosas,97.0 kJ,23.0 kcal,0.0 g,3.6 g,350.0 mg,0.7 g,0.0 mg
Chicória crua,Batatas Produtos Hortícolas e Derivados excepto leguminosas,57.0 kJ,14.0 kcal,0.1 g,0.9 g,10.0 mg,1.0 g,0.0 mg
Coentros crus,Batatas Produtos Hortícolas e Derivados excepto leguminosas,117.0 kJ,28.0 kcal,0.6 g,1.8 g,70.0 mg,2.4 g,0.0 mg
Cogumelos crus,Batatas Produtos Hortícolas e Derivados excepto leguminosas,76.0 kJ,18.0 kcal,0.5 g,0.5 g,12.0 mg,1.8 g,0.0 mg
Cogumelos enlatados escorridos,Batatas Produtos Hortícolas e Derivados excepto leguminosas,72.0 kJ,17.0 kcal,0.4 g,0.0 g,900.0 mg,2.1 g,0.0 mg
Cogumelos fritos com óleo alimentar,Batatas Produtos Hortícolas e Derivados excepto leguminosas,669.0 kJ,163.0 kcal,16.2 g,0.3 g,10.0 mg,2.4 g,0.0 mg
Courgette crua,Batatas Produtos Hortícolas e Derivados excepto leguminosas,80.0 kJ,19.0 kcal,0.3 g,2.0 g,7.5 mg,1.6 g,0.0 mg
Courgette frita com óleo alimentar,Batatas Produtos Hortícolas e Derivados excepto leguminosas,264.0 kJ,64.0 kcal,4.8 g,2.5 g,780.0 mg,2.0 g,0.0 mg
Couve branca crua,Batatas Produtos Hortícolas e Derivados excepto leguminosas,117.0 kJ,28.0 kcal,0.4 g,3.5 g,18.0 mg,1.4 g,0.0 mg
Couve branca cozida,Batatas Produtos Hortícolas e Derivados excepto leguminosas,95.0 kJ,23.0 kcal,0.4 g,2.2 g,250.0 mg,1.7 g,0.0 mg
Couve de Bruxelas crua,Batatas Produtos Hortícolas e Derivados excepto leguminosas,210.0 kJ,50.0 kcal,1.4 g,4.0 g,15.0 mg,3.5 g,0.0 mg
Couve de Bruxelas cozida,Batatas Produtos Hortícolas e Derivados excepto leguminosas,178.0 kJ,42.0 kcal,1.3 g,3.5 g,180.0 mg,2.9 g,0.0 mg
Couve-flor crua,Batatas Produtos Hortícolas e Derivados excepto leguminosas,142.0 kJ,34.0 kcal,0.2 g,3.3 g,35.0 mg,3.7 g,0.0 mg
Couve-flor cozida,Batatas Produtos Hortícolas e Derivados excepto leguminosas,88.0 kJ,21.0 kcal,0.2 g,2.3 g,280.0 mg,1.6 g,0.0 mg
Couve galega crua,Batatas Produtos Hortícolas e Derivados excepto leguminosas,133.0 kJ,32.0 kcal,0.4 g,3.1 g,52.0 mg,2.4 g,0.0 mg
Couve galega cozida,Batatas Produtos Hortícolas e Derivados excepto leguminosas,121.0 kJ,29.0 kcal,0.4 g,2.9 g,320.0 mg,2.1 g,0.0 mg
Couve lombarda crua,Batatas Produtos Hortícolas e Derivados excepto leguminosas,109.0 kJ,26.0 kcal,0.2 g,2.1 g,22.0 mg,2.4 g,0.0 mg
Couve lombarda cozida,Batatas Produtos Hortícolas e Derivados excepto leguminosas,92.0 kJ,22.0 kcal,0.2 g,1.4 g,250.0 mg,2.2 g,0.0 mg
Couve portuguesa crua,Batatas Produtos Hortícolas e Derivados excepto leguminosas,131.0 kJ,31.0 kcal,0.4 g,3.5 g,38.0 mg,2.2 g,0.0 mg
Couve portuguesa cozida,Batatas Produtos Hortícolas e Derivados excepto leguminosas,112.0 kJ,27.0 kcal,0.4 g,2.5 g,280.0 mg,2.1 g,0.0 mg
Couve roxa crua,Batatas Produtos Hortícolas e Derivados excepto leguminosas,127.0 kJ,30.0 kcal,0.0 g,3.9 g,28.0 mg,2.0 g,0.0 mg
Espargos crus,Batatas Produtos Hortícolas e Derivados excepto leguminosas,94.0 kJ,22.0 kcal,0.0 g,2.7 g,5.0 mg,2.1 g,0.0 mg
Espargos cozidos,Batatas Produtos Hortícolas e Derivados excepto leguminosas,84.0 kJ,20.0 kcal,0.0 g,2.2 g,240.0 mg,2.2 g,0.0 mg
Espinafres crus,Batatas Produtos Hortícolas e Derivados excepto leguminosas,112.0 kJ,27.0 kcal,0.9 g,0.8 g,420.0 mg,2.6 g,0.0 mg
Grelos de couve crus,Batatas Produtos Hortícolas e Derivados excepto leguminosas,119.0 kJ,28.0 kcal,0.4 g,2.5 g,48.0 mg,2.4 g,0.0 mg
Grelos de couve cozidos,Batatas Produtos Hortícolas e Derivados excepto leguminosas,91.0 kJ,22.0 kcal,0.4 g,1.5 g,280.0 mg,1.9 g,0.0 mg
